image_type,min_quality,max_quality,colors,speed,dither,posterize,runtime_ms,compression_ratio,quality_ok
scatter,70,100,32,8,0.5,1,19.787292,2.4283674082982563,true
scatter,70,100,32,8,0.5,2,21.793042,2.3756893889256565,true
scatter,70,100,32,8,0.5,3,19.685084,1.6839718530101642,true
scatter,70,100,32,8,0.5,4,20.287125,1.4514781202264355,true
scatter,70,100,32,8,1.0,0,20.105667,2.432206579838892,true
scatter,70,100,32,8,1.0,1,19.014333,2.28544142614601,true
scatter,70,100,32,8,1.0,2,19.228042000000002,1.8596097392505613,true
scatter,70,100,32,8,1.0,3,19.385666,1.4359304857993689,true
scatter,70,100,32,8,1.0,4,22.672207999999998,1.401787651321213,true
scatter,70,100,32,10,0.0,0,16.390792,2.921859455548521,true
scatter,70,100,32,10,0.0,1,16.208208000000003,2.918691842081489,true
scatter,70,100,32,10,0.0,2,16.600666999999998,2.9279499728113105,true
scatter,70,100,32,10,0.0,3,16.023292,2.94771897810219,true
scatter,70,100,32,10,0.0,4,16.919125,3.1256772445820435,true
scatter,70,100,32,10,0.5,0,19.652541,2.5069449833165205,true
scatter,70,100,32,10,0.5,1,19.538916,2.4283674082982563,true
scatter,70,100,32,10,0.5,2,19.695166,2.3756893889256565,true
scatter,70,100,32,10,0.5,3,19.311917,1.6839718530101642,true
scatter,70,100,32,10,0.5,4,18.864417000000003,1.4514781202264355,true
scatter,70,100,32,10,1.0,0,19.34825,2.432206579838892,true
scatter,70,100,32,10,1.0,1,19.087334000000002,2.28544142614601,true
scatter,70,100,32,10,1.0,2,18.956375,1.8596097392505613,true
scatter,70,100,32,10,1.0,3,19.566833,1.4359304857993689,true
scatter,70,100,32,10,1.0,4,19.364208,1.401787651321213,true
scatter,70,100,128,1,0.0,0,27.109375,2.4316573837121784,true
scatter,70,100,128,1,0.0,1,27.23375,2.454379700676138,true
scatter,70,100,128,1,0.0,2,26.702666999999998,2.4356905910735827,true
scatter,70,100,128,1,0.0,3,24.867917,2.738345482285133,true
scatter,70,100,128,1,0.0,4,24.81775,3.1187373298580945,true
scatter,70,100,128,1,0.5,0,43.610625,2.398619051154503,true
scatter,70,100,128,1,0.5,1,40.388332999999996,2.400936385255648,true
scatter,70,100,128,1,0.5,2,40.333375,1.5283848992336078,true
scatter,70,100,128,1,0.5,3,53.20325,1.55621387283237,true
scatter,70,100,128,1,0.5,4,37.431625000000004,1.604200804409355,true
scatter,70,100,128,1,1.0,0,40.889042,2.365773286467487,true
scatter,70,100,128,1,1.0,1,39.76325,2.26382173638848,true
scatter,70,100,128,1,1.0,2,40.115625,1.4215876089060988,true
scatter,70,100,128,1,1.0,3,52.274459,1.4361858190709047,true
scatter,70,100,128,1,1.0,4,37.650166999999996,1.5597450876261285,true
scatter,70,100,128,4,0.0,0,25.833708,2.4311084355481976,true
scatter,70,100,128,4,0.0,1,25.18825,2.4449069169063113,true
scatter,70,100,128,4,0.0,2,25.01375,2.436609095708575,true
scatter,70,100,128,4,0.0,3,24.070958,2.7436942675159237,true
scatter,70,100,128,4,0.0,4,25.011584,3.1139277108433734,true
scatter,70,100,128,4,0.5,0,36.329665999999996,2.3995098039215685,true
scatter,70,100,128,4,0.5,1,34.753,2.3890408932929086,true
scatter,70,100,128,4,0.5,2,35.195834000000005,1.5291806692857481,true
scatter,70,100,128,4,0.5,3,42.735833,1.5632167223109306,true
scatter,70,100,128,4,0.5,4,33.698208,1.5982487384980706,true
scatter,70,100,128,4,1.0,0,34.924249999999994,2.357658906808728,true
scatter,70,100,128,4,1.0,1,34.873292,2.2483819333286936,true
scatter,70,100,128,4,1.0,2,34.825958,1.4200254933849061,true
scatter,70,100,128,4,1.0,3,41.532125,1.449134296223199,true
scatter,70,100,128,4,1.0,4,33.981792,1.549199194399156,true
scatter,70,100,128,6,0.0,0,26.608208,2.4229038548072594,true
scatter,70,100,128,6,0.0,1,29.540750000000003,2.4390004529669334,true
scatter,70,100,128,6,0.0,2,25.701291,2.4417655506008615,true
scatter,70,100,128,6,0.0,3,23.941625000000002,2.744160366941306,true
scatter,70,100,128,6,0.0,4,23.804665999999997,3.112127926018688,true
scatter,70,100,128,6,0.5,0,34.783500000000004,2.3922251018141427,true
scatter,70,100,128,6,0.5,1,35.324,2.383049347200708,true
scatter,70,100,128,6,0.5,2,35.677625,1.535941808500523,true
scatter,70,100,128,6,0.5,3,41.621582999999994,1.55621387283237,true
scatter,70,100,128,6,0.5,4,33.543707999999995,1.597774480712166,true
scatter,70,100,128,6,1.0,0,33.976541999999995,2.3504547108039286,true
scatter,70,100,128,6,1.0,1,34.346957999999994,2.2217866721683515,true
scatter,70,100,128,6,1.0,2,35.547000000000004,1.4236548715462918,true
scatter,70,100,128,6,1.0,3,41.207083999999995,1.4440173423322755,true
scatter,70,100,128,6,1.0,4,34.548291,1.548530892009778,true
scatter,70,100,128,8,0.0,0,16.326291,2.4528889226330577,true
scatter,70,100,128,8,0.0,1,17.150375,2.4452770208901,true
scatter,70,100,128,8,0.0,2,16.602333,2.4232673267326734,true
scatter,70,100,128,8,0.0,3,17.119167,2.743461277173913,true
scatter,70,100,128,8,0.0,4,16.076166999999998,3.1256772445820435,true
scatter,70,100,128,8,0.5,0,19.683540999999998,2.372549019607843,true
scatter,70,100,128,8,0.5,1,19.715625,2.3533653846153846,true
scatter,70,100,128,8,0.5,2,21.984917,1.3744735162731334,true
scatter,70,100,128,8,0.5,3,20.518042,1.3706830717013152,true
scatter,70,100,128,8,0.5,4,19.903666,1.4514781202264355,true
scatter,70,100,128,8,1.0,0,19.203542,2.332130224500108,true
scatter,70,100,128,8,1.0,1,19.892333,2.134870812132426,true
scatter,70,100,128,8,1.0,2,20.343875,1.1276046211301525,true
scatter,70,100,128,8,1.0,3,34.313708999999996,1.2708784076157507,true
scatter,70,100,128,8,1.0,4,19.859375,1.401787651321213,true
scatter,70,100,128,10,0.0,0,16.920749999999998,2.4528889226330577,true
scatter,70,100,128,10,0.0,1,17.145084,2.4452770208901,true
scatter,70,100,128,10,0.0,2,17.327292,2.4232673267326734,true
scatter,70,100,128,10,0.0,3,16.730708,2.743461277173913,true
scatter,70,100,128,10,0.0,4,15.992584,3.1256772445820435,true
scatter,70,100,128,10,0.5,0,20.540458,2.372549019607843,true
scatter,70,100,128,10,0.5,1,19.093916999999998,2.3533653846153846,true
scatter,70,100,128,10,0.5,2,20.136791000000002,1.3744735162731334,true
scatter,70,100,128,10,0.5,3,19.255667,1.3706830717013152,true
scatter,70,100,128,10,0.5,4,27.101667,1.4514781202264355,true
scatter,70,100,128,10,1.0,0,21.6685,2.332130224500108,true
scatter,70,100,128,10,1.0,1,21.7885,2.134870812132426,true
scatter,70,100,128,10,1.0,2,19.711917,1.1276046211301525,true
scatter,70,100,128,10,1.0,3,20.135707999999997,1.2708784076157507,true
scatter,70,100,128,10,1.0,4,19.8955,1.401787651321213,true
scatter,70,100,256,1,0.0,0,44.229875,2.266998807101256,true
scatter,70,100,256,1,0.0,1,30.059042,2.2543437303747123,true
scatter,70,100,256,1,0.0,2,28.898583,2.3943526272882236,true
scatter,70,100,256,1,0.0,3,25.351499999999998,2.738345482285133,true
scatter,70,100,256,1,0.0,4,25.457167,3.1187373298580945,true
scatter,70,100,256,1,0.5,0,45.405666,2.255130531900042,true
scatter,70,100,256,1,0.5,1,41.845167000000004,2.244476865360567,true
scatter,70,100,256,1,0.5,2,39.801375,1.5044004656577417,true
scatter,70,100,256,1,0.5,3,52.33562499999999,1.55621387283237,true
scatter,70,100,256,1,0.5,4,37.353041,1.604200804409355,true
scatter,70,100,256,1,1.0,0,41.79775,2.229145104533223,true
scatter,70,100,256,1,1.0,1,41.821417,2.0657970458469213,true
scatter,70,100,256,1,1.0,2,41.472667,1.3882944437282454,true
scatter,70,100,256,1,1.0,3,53.271791,1.4361858190709047,true
scatter,70,100,256,1,1.0,4,38.107291000000004,1.5597450876261285,true
scatter,70,100,256,4,0.0,0,27.862458999999998,2.2647739221871714,true
scatter,70,100,256,4,0.0,1,28.383708000000002,2.250888316031492,true
scatter,70,100,256,4,0.0,2,28.60925,2.400579580918413,true
scatter,70,100,256,4,0.0,3,25.510667,2.7436942675159237,true
scatter,70,100,256,4,0.0,4,23.781625000000002,3.1139277108433734,true
scatter,70,100,256,4,0.5,0,36.690124999999995,2.254029163468918,true
scatter,70,100,256,4,0.5,1,36.753458,2.2416736053288924,true
scatter,70,100,256,4,0.5,2,35.525124999999996,1.5072078376487055,true
scatter,70,100,256,4,0.5,3,41.688875,1.5632167223109306,true
scatter,70,100,256,4,0.5,4,33.624666999999995,1.5982487384980706,true
scatter,70,100,256,4,1.0,0,38.152875,2.226993865030675,true
scatter,70,100,256,4,1.0,1,38.989999999999995,2.0665899059681445,true
scatter,70,100,256,4,1.0,2,35.833625,1.3865665236051503,true
scatter,70,100,256,4,1.0,3,42.217583000000005,1.449134296223199,true
scatter,70,100,256,4,1.0,4,33.988166,1.549199194399156,true
scatter,70,100,256,6,0.0,0,26.234459,2.26382173638848,true
scatter,70,100,256,6,0.0,1,27.552666,2.253871912934282,true
scatter,70,100,256,6,0.0,2,25.820417,2.4025433182122407,true
scatter,70,100,256,6,0.0,3,23.562458000000003,2.744160366941306,true
scatter,70,100,256,6,0.0,4,23.633167,3.112127926018688,true
scatter,70,100,256,6,0.5,0,35.256292,2.2519866164784608,true
scatter,70,100,256,6,0.5,1,34.879625,2.2446328076148125,true
scatter,70,100,256,6,0.5,2,34.451,1.5112971885671516,true
scatter,70,100,256,6,0.5,3,40.686541,1.55621387283237,true
scatter,70,100,256,6,0.5,4,33.675875,1.597774480712166,true
scatter,70,100,256,6,1.0,0,36.237958,2.2257664485015503,true
scatter,70,100,256,6,1.0,1,36.319292000000004,2.0687071780751745,true
scatter,70,100,256,6,1.0,2,34.85725,1.385615028306742,true
scatter,70,100,256,6,1.0,3,41.010583000000004,1.4440173423322755,true
scatter,70,100,256,6,1.0,4,34.2195,1.548530892009778,true
scatter,70,100,256,8,0.0,0,16.959875,2.2676352916403455,true
scatter,70,100,256,8,0.0,1,16.853791,2.2570210982255134,true
scatter,70,100,256,8,0.0,2,16.652,2.388334442226658,true
scatter,70,100,256,8,0.0,3,15.879208999999998,2.7397388059701493,true
scatter,70,100,256,8,0.0,4,16.006458000000002,3.1256772445820435,true
scatter,70,100,256,8,0.5,0,19.23325,2.238722195274063,true
scatter,70,100,256,8,0.5,1,19.142333,2.208421628272609,true
scatter,70,100,256,8,0.5,2,19.273459,1.3611544133136717,true
scatter,70,100,256,8,0.5,3,19.500958999999998,1.3704504963094934,true
scatter,70,100,256,8,0.5,4,20.391583,1.4514781202264355,true
scatter,70,100,256,8,1.0,0,20.141042000000002,2.2082706766917295,true
scatter,70,100,256,8,1.0,1,20.328540999999998,1.9084948015122873,true
scatter,70,100,256,8,1.0,2,19.615292,1.100712071138973,true
scatter,70,100,256,8,1.0,3,19.267042,1.2707784289816308,true
scatter,70,100,256,8,1.0,4,19.447333,1.401787651321213,true
scatter,70,100,256,10,0.0,0,16.753332999999998,2.2676352916403455,true
scatter,70,100,256,10,0.0,1,17.13425,2.2570210982255134,true
scatter,70,100,256,10,0.0,2,16.548792,2.388334442226658,true
scatter,70,100,256,10,0.0,3,17.590459,2.7397388059701493,true
scatter,70,100,256,10,0.0,4,17.109334,3.1256772445820435,true
scatter,70,100,256,10,0.5,0,19.51925,2.238722195274063,true
scatter,70,100,256,10,0.5,1,19.440915999999998,2.208421628272609,true
scatter,70,100,256,10,0.5,2,19.176416000000003,1.3611544133136717,true
scatter,70,100,256,10,0.5,3,18.825083,1.3704504963094934,true
scatter,70,100,256,10,0.5,4,19.286291000000002,1.4514781202264355,true
scatter,70,100,256,10,1.0,0,19.179584,2.2082706766917295,true
scatter,70,100,256,10,1.0,1,20.789042000000002,1.9084948015122873,true
scatter,70,100,256,10,1.0,2,20.96775,1.100712071138973,true
scatter,70,100,256,10,1.0,3,19.733833,1.2707784289816308,true
scatter,70,100,256,10,1.0,4,19.735083,1.401787651321213,true
heatmap,30,100,8,1,0.0,0,NaN,0.0,false
heatmap,30,100,8,1,0.0,1,NaN,0.0,false
heatmap,30,100,8,1,0.0,2,NaN,0.0,false
heatmap,30,100,8,1,0.0,3,NaN,0.0,false
heatmap,30,100,8,1,0.0,4,NaN,0.0,false
heatmap,30,100,8,1,0.5,0,NaN,0.0,false
heatmap,30,100,8,1,0.5,1,NaN,0.0,false
heatmap,30,100,8,1,0.5,2,NaN,0.0,false
heatmap,30,100,8,1,0.5,3,NaN,0.0,false
heatmap,30,100,8,1,0.5,4,NaN,0.0,false
heatmap,30,100,8,1,1.0,0,NaN,0.0,false
heatmap,30,100,8,1,1.0,1,NaN,0.0,false
heatmap,30,100,8,1,1.0,2,NaN,0.0,false
heatmap,30,100,8,1,1.0,3,NaN,0.0,false
heatmap,30,100,8,1,1.0,4,NaN,0.0,false
heatmap,30,100,8,4,0.0,0,NaN,0.0,false
heatmap,30,100,8,4,0.0,1,NaN,0.0,false
heatmap,30,100,8,4,0.0,2,NaN,0.0,false
heatmap,30,100,8,4,0.0,3,NaN,0.0,false
heatmap,30,100,8,4,0.0,4,NaN,0.0,false
heatmap,30,100,8,4,0.5,0,NaN,0.0,false
heatmap,30,100,8,4,0.5,1,NaN,0.0,false
heatmap,30,100,8,4,0.5,2,NaN,0.0,false
heatmap,30,100,8,4,0.5,3,NaN,0.0,false
heatmap,30,100,8,4,0.5,4,NaN,0.0,false
heatmap,30,100,8,4,1.0,0,NaN,0.0,false
heatmap,30,100,8,4,1.0,1,NaN,0.0,false
heatmap,30,100,8,4,1.0,2,NaN,0.0,false
heatmap,30,100,8,4,1.0,3,NaN,0.0,false
heatmap,30,100,8,4,1.0,4,NaN,0.0,false
heatmap,30,100,8,6,0.0,0,NaN,0.0,false
heatmap,30,100,8,6,0.0,1,NaN,0.0,false
heatmap,30,100,8,6,0.0,2,NaN,0.0,false
heatmap,30,100,8,6,0.0,3,NaN,0.0,false
heatmap,30,100,8,6,0.0,4,NaN,0.0,false
heatmap,30,100,8,6,0.5,0,NaN,0.0,false
heatmap,30,100,8,6,0.5,1,NaN,0.0,false
heatmap,30,100,8,6,0.5,2,NaN,0.0,false
heatmap,30,100,8,6,0.5,3,NaN,0.0,false
heatmap,30,100,8,6,0.5,4,NaN,0.0,false
heatmap,30,100,8,6,1.0,0,NaN,0.0,false
heatmap,30,100,8,6,1.0,1,NaN,0.0,false
heatmap,30,100,8,6,1.0,2,NaN,0.0,false
heatmap,30,100,8,6,1.0,3,NaN,0.0,false
heatmap,30,100,8,6,1.0,4,NaN,0.0,false
heatmap,30,100,8,8,0.0,0,NaN,0.0,false
heatmap,30,100,8,8,0.0,1,NaN,0.0,false
heatmap,30,100,8,8,0.0,2,NaN,0.0,false
heatmap,30,100,8,8,0.0,3,NaN,0.0,false
heatmap,30,100,8,8,0.0,4,NaN,0.0,false
heatmap,30,100,8,8,0.5,0,NaN,0.0,false
heatmap,30,100,8,8,0.5,1,NaN,0.0,false
heatmap,30,100,8,8,0.5,2,NaN,0.0,false
heatmap,30,100,8,8,0.5,3,NaN,0.0,false
heatmap,30,100,8,8,0.5,4,NaN,0.0,false
heatmap,30,100,8,8,1.0,0,NaN,0.0,false
heatmap,30,100,8,8,1.0,1,NaN,0.0,false
heatmap,30,100,8,8,1.0,2,NaN,0.0,false
heatmap,30,100,8,8,1.0,3,NaN,0.0,false
heatmap,30,100,8,8,1.0,4,NaN,0.0,false
heatmap,30,100,8,10,0.0,0,NaN,0.0,false
heatmap,30,100,8,10,0.0,1,NaN,0.0,false
heatmap,30,100,8,10,0.0,2,NaN,0.0,false
heatmap,30,100,8,10,0.0,3,NaN,0.0,false
heatmap,30,100,8,10,0.0,4,NaN,0.0,false
heatmap,30,100,8,10,0.5,0,NaN,0.0,false
heatmap,30,100,8,10,0.5,1,NaN,0.0,false
heatmap,30,100,8,10,0.5,2,NaN,0.0,false
heatmap,30,100,8,10,0.5,3,NaN,0.0,false
heatmap,30,100,8,10,0.5,4,NaN,0.0,false
heatmap,30,100,8,10,1.0,0,NaN,0.0,false
heatmap,30,100,8,10,1.0,1,NaN,0.0,false
heatmap,30,100,8,10,1.0,2,NaN,0.0,false
heatmap,30,100,8,10,1.0,3,NaN,0.0,false
heatmap,30,100,8,10,1.0,4,NaN,0.0,false
heatmap,30,100,32,1,0.0,0,27.254875000000002,3.369257744009351,true
heatmap,30,100,32,1,0.0,1,26.20225,3.372805991106951,true
heatmap,30,100,32,1,0.0,2,25.135041,3.361399416909621,true
heatmap,30,100,32,1,0.0,3,26.89,3.385880418183954,true
heatmap,30,100,32,1,0.0,4,26.796833,3.4532167245717025,true
heatmap,30,100,32,1,0.5,0,40.421417,2.7274791824375475,true
heatmap,30,100,32,1,0.5,1,48.896,1.917892075321046,true
heatmap,30,100,32,1,0.5,2,52.216958,0.9477837695646455,true
heatmap,30,100,32,1,0.5,3,65.87525,0.5514022267283927,true
heatmap,30,100,32,1,0.5,4,67.566875,0.18529780463501655,true
heatmap,30,100,32,1,1.0,0,38.2825,2.3000319182891795,true
heatmap,30,100,32,1,1.0,1,58.891290999999995,0.5087815296630364,true
heatmap,30,100,32,1,1.0,2,61.974667,0.48022391789677116,true
heatmap,30,100,32,1,1.0,3,67.613208,0.2757538649931119,true
heatmap,30,100,32,1,1.0,4,69.33791599999999,0.18208234892799838,true
heatmap,30,100,32,4,0.0,0,26.018,3.3089197566295487,true
heatmap,30,100,32,4,0.0,1,25.327083000000002,3.345792222867092,true
heatmap,30,100,32,4,0.0,2,25.923083,3.3704396632366698,true
heatmap,30,100,32,4,0.0,3,25.473708000000002,3.3819077789510734,true
heatmap,30,100,32,4,0.0,4,26.387792,3.4900108972030512,true
heatmap,30,100,32,4,0.5,0,34.943083,2.5825642863542693,true
heatmap,30,100,32,4,0.5,1,35.5665,1.9268667691690622,true
heatmap,30,100,32,4,0.5,2,42.74775,0.9526705446853516,true
heatmap,30,100,32,4,0.5,3,48.353417,0.5511281070745698,true
heatmap,30,100,32,4,0.5,4,48.23725,0.18652930213294677,true
heatmap,30,100,32,4,1.0,0,34.061708,2.2672854558326123,true
heatmap,30,100,32,4,1.0,1,45.329625,0.5117443408788283,true
heatmap,30,100,32,4,1.0,2,46.803958,0.4811297133986546,true
heatmap,30,100,32,4,1.0,3,49.522583000000004,0.27724715048333576,true
heatmap,30,100,32,4,1.0,4,48.544125,0.18274150293854727,true
heatmap,30,100,32,6,0.0,0,24.907833,3.3473464173731275,true
heatmap,30,100,32,6,0.0,1,25.127292,3.4127397584655457,true
heatmap,30,100,32,6,0.0,2,24.526417,3.3629681484074205,true
heatmap,30,100,32,6,0.0,3,24.549625,3.3807178043631247,true
heatmap,30,100,32,6,0.0,4,25.412459,3.4900108972030512,true
heatmap,30,100,32,6,0.5,0,33.968375,2.5951201944719546,true
heatmap,30,100,32,6,0.5,1,35.585417,1.9198081790329027,true
heatmap,30,100,32,6,0.5,2,43.101,0.9529540119681291,true
heatmap,30,100,32,6,0.5,3,48.024209,0.5511281070745698,true
heatmap,30,100,32,6,0.5,4,48.556374999999996,0.18652930213294677,true
heatmap,30,100,32,6,1.0,0,34.793541999999995,2.274980268350434,true
heatmap,30,100,32,6,1.0,1,45.511458,0.510837394771821,true
heatmap,30,100,32,6,1.0,2,46.118249999999996,0.48163619957891923,true
heatmap,30,100,32,6,1.0,3,49.527333,0.27724715048333576,true
heatmap,30,100,32,6,1.0,4,49.488708,0.18274150293854727,true
heatmap,30,100,32,8,0.0,0,27.010625,3.388666823418763,true
heatmap,30,100,32,8,0.0,1,20.359665999999997,3.3815110276865323,true
heatmap,30,100,32,8,0.0,2,20.5475,3.326869806094183,true
heatmap,30,100,32,8,0.0,3,19.175834,3.310820124052378,true
heatmap,30,100,32,8,0.0,4,18.897458,3.4740267566590335,true
heatmap,30,100,32,8,0.5,0,19.913959,2.118632855567806,true
heatmap,30,100,32,8,0.5,1,20.772624999999998,1.8662350275169959,true
heatmap,30,100,32,8,0.5,2,28.654625,0.9300164553286225,true
heatmap,30,100,32,8,0.5,3,33.153,0.5312004717850429,true
heatmap,30,100,32,8,0.5,4,37.693583000000004,0.17270739087450193,true
heatmap,30,100,32,8,1.0,0,22.321875000000002,1.8802348336594912,true
heatmap,30,100,32,8,1.0,1,30.65275,0.4995320786107934,true
heatmap,30,100,32,8,1.0,2,31.420625,0.474461325739494,true
heatmap,30,100,32,8,1.0,3,35.415291,0.27330912263068563,true
heatmap,30,100,32,8,1.0,4,35.122958000000004,0.17278503776525597,true
heatmap,30,100,32,10,0.0,0,17.24075,3.388666823418763,true
heatmap,30,100,32,10,0.0,1,16.741458,3.3815110276865323,true
heatmap,30,100,32,10,0.0,2,17.241708000000003,3.326869806094183,true
heatmap,30,100,32,10,0.0,3,16.899291,3.310820124052378,true
heatmap,30,100,32,10,0.0,4,18.329125,3.4740267566590335,true
heatmap,30,100,32,10,0.5,0,20.231709000000002,2.118632855567806,true
heatmap,30,100,32,10,0.5,1,21.489834,1.8662350275169959,true
heatmap,30,100,32,10,0.5,2,31.094709,0.9300164553286225,true
heatmap,30,100,32,10,0.5,3,34.312374999999996,0.5312004717850429,true
heatmap,30,100,32,10,0.5,4,33.813334,0.17270739087450193,true
heatmap,30,100,32,10,1.0,0,20.23525,1.8802348336594912,true
heatmap,30,100,32,10,1.0,1,35.439666,0.4995320786107934,true
heatmap,30,100,32,10,1.0,2,31.838582999999996,0.474461325739494,true
heatmap,30,100,32,10,1.0,3,34.852084,0.27330912263068563,true
heatmap,30,100,32,10,1.0,4,34.175333,0.17278503776525597,true
heatmap,30,100,128,1,0.0,0,27.605791,2.586039834918356,true
heatmap,30,100,128,1,0.0,1,26.800583,2.7339466944892346,true
heatmap,30,100,128,1,0.0,2,27.269958,3.0134866701515945,true
heatmap,30,100,128,1,0.0,3,27.56025,3.3739904014983026,true
heatmap,30,100,128,1,0.0,4,25.162167,3.4532167245717025,true
heatmap,30,100,128,1,0.5,0,39.235042,2.5821015855952703,true
heatmap,30,100,128,1,0.5,1,40.449292,2.0790536641661856,true
heatmap,30,100,128,1,0.5,2,53.303999999999995,0.3259969689429754,true
heatmap,30,100,128,1,0.5,3,64.291042,0.36623762753643446,true
heatmap,30,100,128,1,0.5,4,68.501542,0.18529780463501655,true
heatmap,30,100,128,1,1.0,0,40.344333000000006,2.5767924190952978,true
heatmap,30,100,128,1,1.0,1,54.154958,0.5223915762002284,true
heatmap,30,100,128,1,1.0,2,68.66979099999999,0.16496403001219032,true
heatmap,30,100,128,1,1.0,3,68.96825,0.23444820406038522,true
heatmap,30,100,128,1,1.0,4,67.664542,0.18208234892799838,true
heatmap,30,100,128,4,0.0,0,25.843542,2.5865039483129935,true
heatmap,30,100,128,4,0.0,1,25.58425,2.7241281542387297,true
heatmap,30,100,128,4,0.0,2,27.247583,3.0078263591777104,true
heatmap,30,100,128,4,0.0,3,26.572458,3.338816170508514,true
heatmap,30,100,128,4,0.0,4,25.277334,3.4900108972030512,true
heatmap,30,100,128,4,0.5,0,35.307708,2.5823329152481636,true
heatmap,30,100,128,4,0.5,1,35.5715,2.2739034395708426,true
heatmap,30,100,128,4,0.5,2,45.666,0.3349836134160798,true
heatmap,30,100,128,4,0.5,3,48.158041999999995,0.3741481587248017,true
heatmap,30,100,128,4,0.5,4,48.889625,0.18652930213294677,true
heatmap,30,100,128,4,1.0,0,35.856792,2.577022798390702,true
heatmap,30,100,128,4,1.0,1,42.031917,0.5334024205188941,true
heatmap,30,100,128,4,1.0,2,50.225375,0.1668248639888876,true
heatmap,30,100,128,4,1.0,3,50.472417,0.21835371119494568,true
heatmap,30,100,128,4,1.0,4,49.022749999999995,0.18274150293854727,true
heatmap,30,100,128,6,0.0,0,25.745125,2.584648493543759,true
heatmap,30,100,128,6,0.0,1,25.207917,2.7256737588652484,true
heatmap,30,100,128,6,0.0,2,25.637542,2.9792248062015503,true
heatmap,30,100,128,6,0.0,3,24.805875,3.2788078716869524,true
heatmap,30,100,128,6,0.0,4,24.984792,3.4900108972030512,true
heatmap,30,100,128,6,0.5,0,35.604042,2.5802524393518933,true
heatmap,30,100,128,6,0.5,1,34.5365,2.2753394379538996,true
heatmap,30,100,128,6,0.5,2,48.256375,0.2765661430997592,true
heatmap,30,100,128,6,0.5,3,48.190208,0.4143046053009832,true
heatmap,30,100,128,6,0.5,4,51.041125,0.18652930213294677,true
heatmap,30,100,128,6,1.0,0,36.869166,2.574950866535644,true
heatmap,30,100,128,6,1.0,1,45.843708,0.5337876627344951,true
heatmap,30,100,128,6,1.0,2,51.763375,0.19407617880540537,true
heatmap,30,100,128,6,1.0,3,50.582083,0.22839936608557845,true
heatmap,30,100,128,6,1.0,4,49.250958999999995,0.18274150293854727,true
heatmap,30,100,128,8,0.0,0,17.894625,2.5779447276629996,true
heatmap,30,100,128,8,0.0,1,17.851667000000003,2.7041936391781594,true
heatmap,30,100,128,8,0.0,2,17.392999999999997,2.94092439546985,true
heatmap,30,100,128,8,0.0,3,18.729499999999998,3.1636483371748434,true
heatmap,30,100,128,8,0.0,4,18.1325,3.4740267566590335,true
